date,universe,ticker,side,risk_reward,expectancy,profit_factor
2024-04-07,Crypto,hdx,0,-2.0701296512875873e11,-3.513854485680122e10,-45.96182793078629
2024-04-07,Crypto,ae,0,645.1751659285892,2.272877297401352e10,-214.1517047575322
2024-04-07,Crypto,cudos,0,1.8784544199945312e10,-1057562178.8423166,35.772586910009146
2024-04-07,Crypto,juv,0,-1.7806906723894165e10,-1.4514889505331734e10,-2.5779731341458074
2024-04-07,Crypto,kono,0,162.0548563173611,1.7897832278389526e10,30.862344757651787
2024-04-07,Crypto,spa,0,-381.84919098012256,-1289472560.5427704,25.298241844279346
2024-04-07,Crypto,alpine,0,-1.878454427452586e10,-1.6138075318732851e10,10.729438385631926
2024-04-07,Crypto,gft,0,-977637563.2345728,-1844965783.204072,31.60064703160757
2024-04-07,Crypto,ooe,0,77.1424211476664,298587748.53702545,32.24639227811398
2024-04-07,Crypto,qkc,0,-1.8784544073262356e10,4.959725594985533e10,-1.181987871077574
2024-04-07,Crypto,near,0,-1.976218164034985e10,3.623533747486505e10,4.37053956831587
2024-04-07,Crypto,ht,0,-3.893403642299019e10,-1175674889.6637516,15.642682252622661
2024-04-07,Crypto,snx,0,-977637425.5281106,1.6941695727630455e10,10.07801026537254
2024-04-07,Crypto,ftm,0,-2.2579750917921005e11,8195783995.075283,-5.247034921170727
2024-04-07,Crypto,dash,0,-977637693.2411962,-3.2835818283164227e10,-15.791573672722079
2024-04-07,Crypto,qnt,0,139.7788880015877,1.476266825648854e10,8.109026628317709
2024-04-07,Crypto,dpx,0,1.87845442716524e10,-1726669976.8009377,6.509894635047653
2024-04-07,Crypto,hook,0,78.82402743844419,2.2033027915949577e10,-2.579441895065832
2024-04-07,Crypto,storj,0,-977637478.8657385,1.7961087663389534e10,1.790060696568978
2024-04-07,Crypto,osmo,0,1.780690671700635e10,1.8650954159531982e10,4.6657785583104605
2024-04-07,Crypto,sand,0,-5.771858053545606e10,1.80695730123742e10,1.3599702838539285
2024-04-07,Crypto,qtum,0,-977637565.4658777,2910501435.7178974,2.3322939662793356
2024-04-07,Crypto,obi,0,157.02906606133115,2.26221385587865e10,-31.063026645168225
2024-04-07,Crypto,tko,0,84.89234872652837,1.9801504766190292e10,-0.16133231571085815
2024-04-07,Crypto,ghst,0,-74.80612462388136,5396542102.569033,-362.7532498294087
2024-04-07,Crypto,badger,0,86.30598169111681,2.0317207352761242e10,2.701975891817442
2024-04-07,Crypto,nmr,0,86.30598169111681,2.0317207352761242e10,2.701975891817442
2024-04-07,Crypto,dot,0,86.69395990979164,1.1786267800276707e10,1.0742676207430613
2024-04-07,Crypto,qi,0,5.674094305586039e10,1501068293.749465,1.4480406000893775
2024-04-07,Crypto,lbr,0,159.94022430629673,1.5673290502522669e10,1.579165062309094
2024-04-07,Crypto,agix,0,0.7479919271636186,-1015696091.0278883,1.4727006230106605
2024-04-07,Crypto,hotcross,0,74.71235031198248,268077608.8691864,1.3443293997144892
2024-04-07,Crypto,waxp,0,0.14956126537913494,2729898522.926111,1.2863676730938822
2024-04-07,Crypto,magic,0,0.27416023373576515,-6871115480.524691,0.9184690957854889
2024-04-07,Crypto,lmwr,0,-2.2579750932176117e11,-2.107014160072646e10,-28.479181907408076
2024-04-07,Crypto,lsk,0,-1.9762209125637917e10,3356185414.180128,-29.50078216056795
2024-04-07,Crypto,axs,0,86.03066311894429,1.6787892975222149e10,0.7490215325992642
2024-04-07,Crypto,bake,0,86.20031082748976,1.731553126181047e10,0.8126740009418096
2024-04-07,Crypto,grt,0,86.20031082748976,1.731553126181047e10,0.8126740009418096
2024-04-07,Crypto,lpt,0,81.51529339127919,1.832615817680154e10,-5.213226196571184
2024-04-07,Crypto,ata,0,977637564.6504805,1095551401.9348817,-11.544897157484327
2024-04-07,Crypto,mav,0,-1.4916271689076415,602544858.0908356,-14.247289973425428
2024-04-07,Crypto,erg,0,-5.771858062178838e10,-3087330551.9453382,-4.410042171567816
2024-04-07,Crypto,ardr,0,-977637566.2311069,1371796784.1153173,-1.2293248858392114
2024-04-07,Crypto,waves,-1,-977610205.019362,-5945401119.14119,434.6293719885881
2024-04-07,Crypto,wtc,-1,1.7806906625344353e10,1.199780480057723e10,383.2807880885386
2024-04-07,Crypto,wsteth,-1,-1.0176441957131937e11,-6146900932.404601,399.2891557291943
2024-04-07,Crypto,omg,-1,-1.0078678191909029e11,8624377946.380322,400.366688128536
2024-04-07,Crypto,xrp,-1,-0.6328321877412346,-8989447792.06267,411.5756286247315
2024-04-07,Crypto,unfi,-1,-977637479.3276916,-1.6235043361586674e10,405.51448850344417
2024-04-07,Crypto,opt,-1,-5.8696218102176704e10,1.5194012300988293e10,118.4325026838493
2024-04-07,Crypto,mana,-1,-3.2658429117603107e11,-481435150.9261818,59.325698727975336
2024-04-07,Crypto,nct,-1,3.3607264585891157,-998802613.2544155,61.181453824563235
2024-04-07,Crypto,swp,-1,4.116563521757446e10,-4012978409.846939,-169.61453021871708
2024-04-07,Crypto,nft,-1,-25708734.73319137,-880380390.6852646,53.42369710972102
2024-04-07,Crypto,son,-1,951928829.7527013,-2319834895.5563946,52.23148364029087
2024-04-07,Crypto,sweat,-1,-25708734.57987845,-259613810.51796627,53.825110972604094
2024-04-07,Crypto,dydx,-1,2.257975093465138e11,-1434211066.804676,48.59438718323519
2024-04-07,Crypto,vr,-1,32.29354411699127,-7441896800.624744,-200.74870804129378
2024-04-07,Crypto,cre,-1,85.2710779965616,1.5160457799987154e10,-230.4373673131255
2024-04-07,Crypto,chr,-1,-191.28831221512365,1.9433896844483227e10,-20.18891960790522
2024-04-07,Crypto,ever,-1,-2.5749131023130432e10,-3673000448.503481,21.40754962347789
2024-04-07,Crypto,brwl,-1,2.08945883201942,-3757119817.075465,29.809864320359587
2024-04-07,Crypto,cspr,-1,-977637564.7188672,-2465736251.822344,28.64772323656513
2024-04-07,Crypto,eosc,-1,-951928828.106585,-4546261598.343776,4.9632063626923255
2024-04-07,Crypto,gas,-1,-381.7123978367419,-6421451070.714781,24.992445638395182
2024-04-07,Crypto,sin,-1,1.7799004388165782,-7441880818.953833,29.925223671450375
2024-04-07,Crypto,revo,-1,951928899.2469351,-2848044717.5569115,-9.184749964732905
2024-04-07,Crypto,gal,-1,-977637554.940153,-906595462.3009758,19.561956679800694
2024-04-07,Crypto,push,-1,-977637429.832795,3.0111796950167053e10,22.042503512975173
2024-04-07,Crypto,edu,-1,11.19650397199483,-5365589318.233767,18.974568246063587
2024-04-07,Crypto,dyp,-1,-1.9762181816096806e10,-2955209174.7847805,11.578311080573467
2024-04-07,Crypto,hbb,-1,5.3386712303428856e10,-5.203038158490681e10,-24.565799119507126
2024-04-07,Crypto,pyth,-1,87.82414153268556,-3696818818.8871408,11.683060816709023
2024-04-07,Crypto,sol,-1,0.4789244080312658,3715966693.2752457,11.365379374345581
2024-04-07,Crypto,ctsi,-1,-977637432.2499896,1.578072159179639e10,8.532707189760302
2024-04-07,Crypto,sclp,-1,-5.8696218271580696e10,-1.9573104487716972e10,-11.885466330021789
2024-04-07,Crypto,coti,-1,52.801469978123905,-8447036216.910302,4.065740702695501
2024-04-07,Crypto,pbr,-1,1.878454427062532e10,-4982867483.677631,4.264821313808804
2024-04-07,Crypto,qtm,-1,-977637501.1973403,2398092338.7205296,-13.927512759627001
2024-04-07,Crypto,vet,-1,-977637566.2096626,-2179097878.6588116,-0.567588650150884
2024-04-07,Crypto,wrx,-1,-977637618.9415314,-1.696690770606327e10,-24.139402754659695
2024-04-07,Crypto,wld,-1,-5.7718580536552376e10,8917862991.27139,-3.220661782262896
2024-04-07,Crypto,pond,-1,-56.65415321300411,-1.7042112466436775e10,-56.52882285840688
2024-04-07,Crypto,stnd,-1,-14.678236254294035,-1.7767950263214264e10,-30.623432443893805
2024-04-07,Crypto,mnt,-1,-4.4533675298477264e10,-2733781623.5035076,-14.467580671054197
2024-04-07,Crypto,gtc,-1,85.30446044208153,1.8198840633557373e10,1.4858258376231532
2024-04-07,Crypto,pro,-1,5.7718580534253235e10,-2.297293083268753e10,-0.47002761073668164
2024-04-07,Crypto,ava,-1,-2.574913109952486e10,-4987284288.068395,-9.36614203162543
2024-04-07,Crypto,mkr,-1,-6.623349740529148,-6822421424.736279,-29.332846595370015
2024-04-07,Crypto,bar,-1,-1.9762181842033768e10,-1.2710212494044884e10,-23.614339560055644
2024-04-07,Crypto,ole,-1,3.035122640788259,297451558.16070366,-22.135944036306945
2024-04-07,Crypto,wbeth,-1,-1.0078678200534125e11,-8962965291.120699,-12.922229673327891
2024-04-07,Crypto,nxra,-1,60.74139030150002,-4024778019.2910585,-94.83489875868655
2024-04-07,Crypto,skl,-1,-2.6726768666766495e10,-1777638424.8838177,-12.113303160424238
2024-04-07,Crypto,moon,-1,-977637493.239669,-1839469054.6216278,-1.4454118796393591
2024-04-07,Crypto,cvx,-1,84.94628627089996,1.0095422880692167e10,-0.6188464805333957
2024-04-07,Crypto,iota,-1,-977637481.3991684,1.5692334027990955e10,-1.4949330525355649
2024-04-07,Crypto,lrc,-1,80.34412443369844,1.568015317100935e10,-6.493028719108017
2024-04-07,Crypto,ant,-1,-4.355603773140899e10,-5962402486.166723,-15.02890429528258
2024-04-07,Crypto,gmt,-1,-0.17697675285168435,-4390725791.282474,0.5757951149632943
2024-04-07,Crypto,sui,-1,-0.8682947085242227,704660097.301219,0.4079790134401273
2024-04-07,Crypto,enj,-1,-0.48031648984937636,-7826279455.183315,-1.219729257634254
2024-04-07,Crypto,algo,-1,85.01280714504094,1.4762654549597256e10,-0.12936712705449072
2024-04-07,Crypto,yfi,-1,85.01280714504094,1.4762654549597256e10,-0.12936712705449072
2024-04-07,Crypto,beth,-1,-1.0078678200500494e11,-6229763440.2940235,-14.161704501026964
2024-04-07,Crypto,adx,-1,-977637705.9388311,-3.218872917024082e10,-27.009194748000304
2024-04-07,Crypto,psg,-1,-2.267751468852529e11,-1.0854704274058277e10,-14.95483510955436
2024-04-07,Crypto,pi,-1,-2.6726768667361816e10,-3571226757.8538804,-12.372882201682486
2024-04-07,Crypto,inst,-1,-0.5667391266483133,-6690387291.457138,-3.1599278401690256
2024-04-07,Crypto,ofn,-1,-0.7472627779574763,-3186358367.0972958,-1.748400187464667
2024-04-07,Crypto,icp,-1,-977637567.5227188,254232327.398499,-2.2254377367412177
2024-04-07,Crypto,well,-1,-11.398479067560814,872922014.6059151,-370.77307411716953
2024-04-07,Crypto,ace,-1,-977637567.4022758,-1274208221.6768746,-2.5091274083760453
2024-04-07,Crypto,boson,-1,-1.143613280696742,-2824654280.2378736,-1.5449753457780504
2024-04-07,Crypto,ssv,-1,-2.584801922169175,-3161707592.3631425,-4.143110730065135
2024-04-07,Crypto,ilv,-1,-0.9903002970193517,-2203887700.070574,-1.1435614828949712
2024-04-07,Crypto,cqt,-2,84.54927765659293,2354698814.0414467,409.96214527367334
2024-04-07,Crypto,astr,-2,1264888580.0208433,717128317.446743,325.7822999927504
2024-04-07,Crypto,stg,-2,-977637280.5291375,-2.3275205475278828e10,169.32654587501418
2024-04-07,Crypto,akt,-2,74.4226043625529,-1.3502735588335886e10,62.152540897576834
2024-04-07,Crypto,lith,-2,-9.983485312493994e10,-9583739152.3226,41.793189810815264
2024-04-07,Crypto,iq,-2,-25708669.691628814,788375330.0002403,46.81707920500358
2024-04-07,Crypto,acs,-2,-25708740.43606484,-1894991901.319088,46.51940825255427
2024-04-07,Crypto,bonk,-2,-25708735.751047373,-2905618816.310158,52.54530845006726
2024-04-07,Crypto,chess,-2,-977637440.2004606,1.4601119929225624e10,28.928569734384265
2024-04-07,Crypto,xtm,-2,-977637513.3153392,-1.1078367071489584e10,32.17796597450569
2024-04-07,Crypto,mass,-2,-8.795172428415562e10,-1.4679000118580528e10,19.092305116902835
2024-04-07,Crypto,pel,-2,-222.35611521389146,8218059951.659338,26.063035079719242
2024-04-07,Crypto,btm,-2,-5.869621857128137e10,-5265372016.796654,21.559013595324313
2024-04-07,Crypto,cetus,-2,-977637640.0334142,-3.439224105127728e10,-2.050290772275737
2024-04-07,Crypto,xyo,-2,-1.0078678191797652e11,7211930221.72263,16.48765324870165
2024-04-07,Crypto,xcv,-2,-977637491.365692,-4792767479.116053,28.704118322048707
2024-04-07,Crypto,boring,-2,-977637585.3243296,-2.188702530966914e10,-49.675543248004416
2024-04-07,Crypto,aurora,-2,65.2903196960504,-1.3660709838505384e10,27.492252141637135
2024-04-07,Crypto,rose,-2,0.6915870802448838,-5513782449.419912,28.797139107851912
2024-04-07,Crypto,aleph,-2,-977637553.8742759,2279833416.687317,-792.9309298253055
2024-04-07,Crypto,naka,-2,-977637480.1913793,-7873837843.704657,19.199347277626188
2024-04-07,Crypto,movr,-2,11.525760088538933,-1.1542356826192799e10,20.470008440459228
2024-04-07,Crypto,ftt,-2,-977637513.3457556,-2815385660.54393,15.672705985303367
2024-04-07,Crypto,ray,-2,-977637553.9767212,-4490584964.449518,8.50432248643686
2024-04-07,Crypto,kar,-2,-2.672676852772694e10,6098363894.278021,-6.723059658698105
2024-04-07,Crypto,matic,-2,-977637428.6524647,1.1548742590053478e10,4.648921988988591
2024-04-07,Crypto,ntrn,-2,-2.574913097322045e10,-7245830436.462789,-4.006859842822207
2024-04-07,Crypto,juno,-2,-331.8852714121197,-1.4568384434000202e10,-0.5736817868432862
2024-04-07,Crypto,mbl,-2,-1.8453870963443945e11,-1.1155714511351011e10,-47.68117463320071
2024-04-07,Crypto,png,-2,-5.86962181804458e10,-3572623533.1546125,-0.05719577410581245
2024-04-07,Crypto,ong,-2,-977637489.8989786,1.53829161655544e10,-7.654739499072596
2024-04-07,Crypto,inj,-2,1.8784544195049297e10,-1984405291.8709745,2.21851670929871
2024-04-07,Crypto,farm,-2,-5.7718580537958206e10,1.5423564118131033e10,-2.47134217084227
2024-04-07,Crypto,egld,-2,-977637481.4530514,9420000088.97213,-3.695041426282616
2024-04-07,Crypto,atom,-2,-977637481.7373928,8572342133.841644,-2.3858370185860567
2024-04-07,Crypto,aipad,-2,-5.7718580476606834e10,-5754493913.750335,-7.0038978333055395
2024-04-07,Crypto,hopr,-2,-1.87845441232889e10,1.2475578080863247e10,-12.234112049410546
2024-04-07,Crypto,oddz,-2,51.41729192245454,-669051493.4079332,-297.6504815673249
2024-04-07,Crypto,bsw,-2,84.2081442721829,9047130612.454565,-3.094806228493672
2024-04-07,Crypto,gns,-2,-977637482.1333739,6023473295.689453,-4.210676250030039
2024-04-07,Crypto,scrt,-2,-977637482.4006896,1.3573967308787086e10,-2.7110831067298538
2024-04-07,Crypto,sdao,-2,9.27636584267158,9987435589.494938,-2.515323644369798
2024-04-07,Crypto,wing,-2,-977637482.4835452,8999863933.460974,-2.8628010656682257
2024-04-07,Crypto,sushi,-2,-977637568.461095,-6828847528.534035,-2.8480721544641474
2024-04-07,Crypto,super,-2,-5.8696218190154274e10,-1180596230.4088573,-6.014313061436591
2024-04-07,Crypto,comp,-2,-977637706.5231187,-3.7767642682115005e10,-26.498151806783277
2024-04-07,Crypto,eth,-2,-1.007867820063591e11,-1.0988203716745592e10,-13.800618332981648
2024-04-07,Crypto,band,-2,-977637482.066853,1.069070496459454e10,-3.7211968965511337
2024-04-07,Crypto,crv,-2,84.19180954731482,9140258906.033543,-2.757044833953138
2024-04-07,Crypto,ksm,-2,-977637482.066853,1.069070496459454e10,-3.7211968965511337
2024-04-07,Crypto,link,-2,-977637482.4170244,1.3667095602366062e10,-2.3733217121893198
2024-04-07,Crypto,metis,-2,83.92843029699661,8070184455.067274,-1.4972351401871506
2024-04-07,Crypto,prq,-2,82.58131820654914,1.2221713537401413e10,-3.871063994236546
2024-04-07,Crypto,ygg,-2,47.72141277934474,-152185282.60556793,-35.878723397155774
2024-04-07,Crypto,bigtime,-2,72.6364936746055,-6250646584.085089,-2.7542861279201287
2024-04-07,Crypto,fear,-2,71.48399431259573,-9579330536.96804,-3.473586263640835
2024-04-07,Crypto,dag,-2,-1.8784544199072857e10,-4014102964.8559785,-6.839206762515372
2024-04-07,Crypto,apt,-2,-977637568.5734447,-3920213227.469067,-3.7889299309128797
2024-04-07,Crypto,asr,-2,-5.9903225417996335,-1.760380854797081e10,-18.547943631354496
2024-04-07,Crypto,gala,-2,-5.8696218190664955e10,-4049484737.1032147,-6.466295416841469
2024-04-07,Crypto,mbox,-2,-5.771858062423664e10,-5072292509.07589,-5.438490885900928
2024-04-07,Crypto,santos,-2,-977637569.8337648,-3815149233.8727183,-6.2508242755581005
2024-04-07,Crypto,syn,-2,-2.318038005738534,-4616570916.66436,-366.08222455664105
2024-04-07,Crypto,uft,-2,-977637568.5734447,-3920213227.469067,-3.7889299309128797
2024-04-07,Crypto,zpay,-3,-977637504.1690766,-532276835.2959423,207.6105569325205
2024-04-07,Crypto,candy,-3,7.976969383276825e11,3.4214660123419037e10,-443.43171335660793
2024-04-07,Crypto,zee,-3,5.771858030542971e10,1242533154.2149143,46.3687632856995
2024-04-07,Crypto,unb,-3,-25708738.182536364,-5446559828.506002,48.80361158288521
2024-04-07,Crypto,polc,-3,-977637479.5875989,9989151774.40915,38.563010858968084
2024-04-07,Crypto,cwar,-3,-977637512.7931612,-1.2231723333323536e10,32.16390057119064
2024-04-07,Crypto,blast,-3,-3.6531734633187225e10,6957026217.869961,-0.8729827999251256
2024-04-07,Crypto,jst,-3,-977637587.7468381,-4226283961.6875205,-17.91374014059464
2024-04-07,Crypto,cgpt,-3,74.23552545286068,-1.413464470876054e10,27.034696503888384
2024-04-07,Crypto,awt,-3,-951928830.3621308,-1.3884736698665949e10,2.315535827022835
2024-04-07,Crypto,rpk,-3,-5.869621818863289e10,-1.0335770124224075e10,22.126529989543606
2024-04-07,Crypto,gmee,-3,-2.5749131099400745e10,-1.2989399570820263e10,16.54676880051146
2024-04-07,Crypto,lbp,-3,-951928840.6956271,-1.0136483539431082e10,-3.7403255018757875
2024-04-07,Crypto,dka,-3,-229.85388002568766,2.5293740238283447e10,-25.336098192669777
2024-04-07,Crypto,ageur,-3,1264888770.657665,-1.430028888048605e10,4.2272662116158894
2024-04-07,Crypto,wemix,-3,-319.6683611523447,2947911074.9615335,-0.8543170525106802
2024-04-07,Crypto,kilt,-3,-1.0078678195802023e11,-7538485292.045467,-17.355072430272834
2024-04-07,Crypto,flow,-3,-279.6197167697145,1329420084.388094,-54.382503659407135
2024-04-07,Crypto,pyr,-3,-977637568.9689671,-1.447647770927167e10,-3.8026285888571847
2024-04-07,Crypto,srm,-3,-977637484.4727843,9287594740.071522,-6.43397049668863
2024-04-07,Crypto,kai,-3,-5.77185806292285e10,-4440946763.482157,-10.777523513202732
2024-04-07,Crypto,sei,-3,5.771858061936548e10,-1.3861843641941801e10,-2.398089248655144
2024-04-07,Crypto,ldo,-3,-977637568.8078216,-1.084010458879694e10,-4.430173729924101
2024-04-07,Crypto,fdusd,-3,-4.4533675612010284e10,-860598408.0536671,-20.739857932440028
2024-04-07,Crypto,perp,-3,-977637483.2216872,7951571665.2233715,-5.338760813628501
2024-04-07,Crypto,stx,-3,-977637707.7320945,-3.485909877319418e10,-27.498121242607542
2024-04-07,Crypto,xlm,-3,-977637580.4160134,-2.022415769505336e10,-73.18671328999228
2024-04-07,Crypto,oxt,-3,-977637483.4185456,1.1548728883162193e10,-3.5894717663836087
2024-04-07,Crypto,cgg,-3,67.68855183145341,-1.0922089529919136e10,-158.13236646994292
2024-04-07,Crypto,new,-3,-951928836.6177222,-9215156108.566057,-62.99689385454828
2024-04-07,Crypto,shrap,-3,-977637570.3512992,-8449457689.666161,-9.063409975749753
2024-04-07,Crypto,vidy,-3,-260.453186475729,-4640854041.428434,-275.05094069726755
2024-04-07,Crypto,pika,-3,-27454.685957176927,-2.3935924975637012e10,-60.05450346511525
2024-04-07,Crypto,opul,-3,-36.79638093565713,-5634173882.767333,-24.75877639368644
2024-04-07,Crypto,beam,-3,-15.60866858605596,-9977577985.407063,-98.03800791276778
2024-04-07,Crypto,cel,-3,-977637569.881685,-6172578765.077503,-368.0776186801403
2024-04-07,Crypto,celo,-3,-977637569.574966,-6038579946.6729355,-5.005079985107169
2024-04-07,Crypto,xdefi,-3,-3.1629905036353696,-6968259425.066635,-3.6395140596260944
2024-04-07,Crypto,ocean,-3,-3.239750918292793,-8845688986.28465,-3.721683376362251
2024-04-07,Crypto,fet,-3,-5.771858062542414e10,-7625169221.289106,-6.380532013897229
2024-04-07,Crypto,dck,-3,-15.238684503063784,-4322259128.731704,-97.73343655258188
2024-04-07,Crypto,sfund,-4,-1.007867819108994e11,83543999.02339554,44.40869118958412
2024-04-07,Crypto,gusd,-4,7.018709642445251e10,2.1243006935701572e10,-344.2444679828304
2024-04-07,Crypto,ach,-4,-977637569.9087508,-1.1183463550701303e10,-223.8789058825457
2024-04-07,Crypto,leo,-4,-1.878454458215363e10,-1.3430548053505594e10,17.074956708241647
2024-04-07,Crypto,burger,-4,-27292.53528625904,9273626614.951536,-68.28694494930058
2024-04-07,Crypto,audio,-4,-1.0176441948911682e11,4882775697.24007,-17.58188849443536
2024-04-07,Crypto,imx,-4,-977637484.3163036,4048903678.3804646,-6.299318790018414
2024-04-07,Crypto,lol,-4,-951928847.4323792,-1.5185409843522142e10,-68.96753912736622
2024-04-07,Crypto,ranker,-4,-977637590.5028163,-4648871049.770542,-53.90108215340813
2024-04-07,Crypto,woo,-4,-4.247367351679693,-1.3660729519596619e10,-5.007382072758754
2024-04-07,Crypto,xcad,-4,-2.5749131104696163e10,-1.0834783628510794e10,-16.940251058907407
2024-04-07,Crypto,igu,-4,-1.878454420501144e10,-1.4835579840842062e10,-164.90861727977938
2024-04-07,Crypto,cere,-5,-1.26535912459856e11,2596418197.753315,50.624165553223946
2024-04-07,Crypto,mtv,-5,-2.7678697499428265e10,-1.4707226467024534e10,-12.803328872256955
2024-04-07,Crypto,usdd,-5,3.991167379883846e10,2.5347673939498074e10,-25.589137351593166
2024-04-07,Crypto,boba,-5,-1.0176441949062857e11,-1.8929094851370243e10,-10.975443342870264
2024-04-07,Crypto,uos,-5,-448320.9795248989,878797034.7534599,-998.5957953859312
2024-04-07,Crypto,dimo,-5,1.413521595426448e11,-5903376196.467646,-55.19186160535814
2024-04-07,Crypto,usdj,-5,-222.3327213688574,-2.147342305548552e10,-535.9946014278785
2024-04-07,Crypto,plt,-5,5.771858022966354e10,-1.167638334471651e10,-18.464292910171185
2024-04-07,Crypto,txa,-5,-977637411.6047083,7200452891.940929,-817.8563514195156
2024-04-07,Crypto,fxs,-5,-2.5252427790259918e11,-1.2820620965316841e10,-30.054831650918114
2024-04-07,Crypto,kda,-5,-5.869621810750221e10,3151056724.172138,-10.174317481747678
2024-04-07,Crypto,orca,-5,-977637574.2333044,-1.3625075644140572e10,-23.935815324881283
2024-04-07,Crypto,tenet,-5,-2.477149353931576e10,-1.045914579576438e10,-827.4438850870667
2024-04-07,Crypto,xeta,-5,-1.017644195763964e11,-1.9132832971812653e10,-20.17278047434968
2024-04-07,Crypto,beta,-5,-977637583.6310871,-7388399447.057665,-598.4296001014831
2024-04-07,Crypto,firo,-5,-977637884.0416387,-6339885354.692469,-12.047779836782096
2024-04-07,Crypto,melos,-5,-3.555409716030516e10,-1.4509468412983244e10,-66.03740346113545
2024-04-07,Crypto,zrx,-5,-977637573.0908318,-1.5271991053398762e10,-10.114644865421884
2024-04-07,Crypto,idex,-5,-5.869621819393225e10,-1.2716524448942184e10,-9.922805969962504
2024-04-07,Crypto,alice,-5,-1.0078678200986278e11,-1.5752579330192627e10,-18.848080841872132
2024-04-07,Crypto,xtz,-5,-2.2677514688961462e11,-2.029031943047142e10,-19.60897886847607
2024-04-07,Crypto,whale,-6,-1.878454313179854e10,3.8129125282434784e10,-10.034348929631783
2024-04-07,Crypto,stc,-6,-1.8784544660040382e10,-4.684064931231138e10,-240.15365776461823
2024-04-07,Crypto,tidal,-6,-1.0173871085017934e11,-1.624517305649971e10,-109.67885617995682
2024-04-07,Crypto,hc,-6,-2.6726768046323803e10,2.0781235465577065e10,-1153.4660162128723
2024-04-07,Crypto,senso,-6,-1.5850536255162372e11,6704623978.111538,-609.6003371207422
2024-04-07,Crypto,based,-6,-1.5948300021502567e11,-3.632767611532763e10,-98.65818136492932
2024-04-07,Crypto,stn,-7,7.621432899224374e11,3.64585826150254e10,263.63831236368554
2024-04-07,Crypto,xmx,-7,-7.745505383963477e10,1.7419139779846634e10,-154.14083753685816
2024-04-07,Crypto,mimatic,-7,-3.460261664769895e10,3993026178.7712555,-232.2166399330497
2024-04-07,Crypto,aiepk,-7,-10.269682465727204,-2.397799954577437e10,-19.445756914008587
2024-04-07,Crypto,starly,-8,-20.618462986084428,-1.8385954764646088e10,-47.95240073946287
2024-04-07,Crypto,usdt,-9,-2.526635831336245e10,-2.0010232803746857e10,-1055.4729149517477
2024-04-07,Crypto,busd,-9,4331867696.462929,-5.1675896856600555e10,-543.384365628162
2024-04-07,Crypto,frax,-10,-1.1957132590185356e11,-3.623302826528299e10,-105.63012793750605
2024-04-07,Crypto,aura,-10,-5.338796756366207e10,-5078252603.525448,-370.2714739755454
2024-04-07,Crypto,id,-10,-1.0176441989931679e11,-2.3807286649786594e10,-5.132861813939229
